
1000	0.001574
2000	0.00561
3000	0.012602
4000	0.020493
5000	0.030853
6000	0.042483
7000	0.059423
8000	0.075748
9000	0.094757
10000	0.114161
11000	0.137319
12000	0.163412
13000	0.191368
14000	0.222039
15000	0.255232
16000	0.289771
17000	0.327068
18000	0.368274
19000	0.408426
20000	0.452117
21000	0.498381
22000	0.546232
23000	0.597755
24000	0.650325
25000	0.704719
26000	0.840362
27000	0.8311
28000	0.895033
29000	0.960932
30000	1.02578
