
1000	0.00482223
2000	0.0192644
3000	0.0322733
4000	0.0555572
5000	0.0881354
6000	0.129091
7000	0.181875
8000	0.252453
9000	0.309986
10000	0.388013
11000	0.474817
12000	0.583567
13000	0.678028
14000	0.794832
15000	0.924437
16000	1.02991
17000	1.18229
18000	1.31685
19000	1.48955
20000	1.68252
21000	1.84325
22000	2.0139
23000	2.20352
24000	2.41123
25000	2.63155
26000	2.81917
27000	3.03706
28000	3.28033
29000	3.53298
30000	3.86191
