
1000  0.000126368
2000  0.000268703
3000  0.000502534
4000  0.000585517
5000  0.000818074
6000  0.00106985
7000  0.00104232
8000  0.00126016
9000  0.00149906
10000  0.0017415
11000  0.00247
12000  0.002442
13000  0.002076
14000  0.002307
15000  0.003136
16000  0.002791
17000  0.003333
18000  0.003309
19000  0.003961
20000  0.004716
21000  0.005414
22000  0.005807
23000  0.00534
24000  0.005125
25000  0.006205
26000  0.005825
27000  0.004804
28000  0.005287
29000  0.005153
30000  0.005361
